feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
-0.23004046,-1.9159057,0.36244702,2.220271,0.092517644,-0.30676347,-0.25406715,2.1657972,-2.2483346,0.79466325,-2.3764617,-2.120413,1.1900184,-2.222289,1.338009,1.93595,-1.7352554,0.636086,-0.6284475,0.021859817,0
0.591796,0.98776245,0.7688321,0.845923,0.098186836,-0.21674989,1.2910926,0.80413616,-1.3911724,-0.68285036,-0.295057,-0.007532056,1.4156551,-0.43557307,-0.60240084,-1.3272132,1.9019604,1.3902268,-0.50680786,-0.6936265,3
1.5028987,-0.42045364,-0.023780366,-0.52987975,-0.7227054,-0.22141005,0.005999092,-1.0876293,0.09941665,-0.92092794,-0.19504616,-0.23705693,-0.8608918,-0.14211385,-0.53632045,-0.6648459,0.23153469,0.6417635,-0.9142593,-0.14802541,3
0.7836857,-0.5829758,0.62585956,-0.5806684,-0.6556102,0.26086578,0.54012173,3.4379182,1.8345149,-0.9938939,0.9848719,-1.6314627,-0.12042821,0.47005785,1.1943129,0.34095204,0.9187633,0.0023844515,-1.2318554,-0.6235317,1
0.6128826,2.0372095,-0.22893566,1.5232106,-0.6413001,-0.2882594,-1.3147845,0.4276926,-1.2009771,-1.4199333,1.4242026,-0.901037,-0.33711344,0.17418185,-0.2363746,-0.296728,-0.22745343,0.60416746,1.3831201,-0.74046147,0
0.09203767,0.3479535,0.737722,-0.7687162,-0.24418283,-2.213314,-0.43587708,0.25750285,-1.6102227,0.30932853,2.8627396,0.06346944,-1.4383943,-2.0916977,-2.5221214,-0.37950665,-0.46607152,-1.314273,-2.2495449,-2.249699,0
0.220258,0.6621761,-0.7851635,0.7086639,-0.8962199,-0.6396366,1.1320447,0.39601886,-0.35940647,-2.0755699,-0.8291552,-0.20074889,-0.20849417,-0.6792164,-0.6050277,0.32668665,-0.784114,0.35750592,-0.2710341,0.27670455,1
-0.99762094,-0.069904156,-0.441109,-0.4234518,0.43228176,-0.25245166,1.589938,-0.26148564,-0.28738514,0.010572465,-0.16455227,0.73013,-0.16555351,0.2430301,1.9220409,1.396266,-0.82683784,-0.62387407,0.109454356,-1.1181285,2
0.34030882,-1.1693231,1.7718353,-0.12039803,-0.24791533,-0.30134472,0.22065724,0.24299243,0.26310602,1.3375676,-0.029435376,-2.4105966,-0.8987682,-0.060960136,2.0759652,3.2372239,1.3047482,-0.09844981,-1.0038915,0.93197024,3
0.6779256,1.9288083,0.4461155,1.0829585,-1.2491834,-1.839851,0.39491117,2.598655,0.09384677,-0.82554203,0.5074614,-0.33673406,-1.039693,0.85262877,0.59250486,0.65295696,-0.18730186,-0.8118299,0.6586491,-1.3068576,0
0.9330487,0.8054696,0.6321377,0.6125626,-1.4085227,0.837287,-0.9901001,-1.151253,-0.05347535,0.25842452,-0.19249067,-0.506454,0.9805614,-0.6599086,1.2801917,1.5746146,-1.9253532,-0.9299478,-0.036724634,-0.58062154,1
-0.54233915,1.0957897,1.0067142,0.38446113,1.6664513,1.3492312,-0.78600353,-0.368777,-0.0765034,0.08014581,0.25919992,-0.9384214,-1.1821632,1.1814733,0.2901652,1.158478,1.0239193,-1.6857477,0.60478693,-1.2847253,3
1.8614657,1.2322525,0.6477155,-0.17821749,-0.29012588,0.4965462,0.1952062,-0.59624666,0.43988618,1.3747505,1.7349173,-0.2198656,-1.7539738,1.4433898,-0.19946903,-1.0139196,1.8982607,-1.6800897,-0.48677868,1.0242316,3
-0.242854,-0.83164686,-0.21912487,0.9953716,0.67343146,-0.72279775,0.63631254,-0.115539566,-1.4042367,-1.1575941,-1.0198652,-0.30483636,0.63821244,0.9708487,1.7673658,1.3948228,-0.84157586,1.0775225,1.9763815,-1.251875,0
0.17619704,-0.10875446,-0.49643224,-0.91432446,-0.10608708,0.0031950197,-1.1470703,0.59787524,-0.24936633,-0.41059318,-0.590097,0.26061043,0.6344813,-0.799378,-0.08029416,0.92952704,0.7333697,-0.6575898,1.8408686,1.341173,0
-0.1875801,-1.8259027,2.2486708,-0.24611512,-0.08174337,1.1838537,1.8825749,0.6858585,0.23359151,-1.2928826,-0.9317665,0.59857684,-1.1453649,0.21882167,0.9441304,1.2462852,1.0187992,1.1116045,-0.2928858,-0.39018553,0
2.0388396,-1.5512972,1.3018862,-0.12696478,-0.46371317,-0.6119584,0.9544557,0.55286205,2.703158,-0.19276796,0.61772114,-0.6664858,0.103839055,2.246871,0.6761333,0.4066516,0.03757756,1.5049866,-0.74925315,-1.0108178,1
1.1044465,-0.20797552,-0.45417693,-1.0336379,1.6992638,0.3732518,0.9642436,-0.020828374,-0.48335412,-0.9459485,-0.5820689,-0.86168647,-1.0221741,0.13940543,-2.9594278,-0.4677667,0.92286164,-0.9568389,0.39993078,-0.5930611,1
-0.19393097,3.1806538,0.9628716,0.7069535,-0.58903176,-1.365613,-1.5135089,-0.3743685,0.6580792,1.636019,-0.24307972,0.9177186,1.6212026,-2.9774566,0.3314446,1.4020643,-0.0014712798,1.5799283,-0.6642655,-0.33383667,3
0.24742557,-1.031419,1.1849457,-0.6328265,0.1767361,-1.4735874,-1.2295914,-0.13616788,1.595272,-0.14779225,-0.43846464,-3.0432386,0.808012,-0.18709143,0.07992811,-0.18983878,-0.22876303,-1.1339602,0.80762196,2.105251,1
-0.47773382,0.43700713,0.48491293,0.29853338,-0.1319663,1.2315606,-2.853384,-0.88870037,0.5631551,0.29097208,1.172918,-0.48724803,0.04929119,0.6687553,-0.39300272,-0.64771056,-2.2396429,0.44006625,1.0949556,1.8610339,1
-1.109916,-1.2480967,-0.40847132,1.1286147,-1.5274119,0.49748755,-2.1084902,0.9990721,0.93923044,-1.8026286,-0.94537383,-0.4331745,2.7033217,-0.01664618,-1.6866157,0.5080287,-0.46383697,0.051407743,1.2398223,-0.28860754,2
-0.18029666,-0.43232816,0.61129135,0.44744244,0.824585,-0.62789667,2.7134285,0.1574432,0.11549373,-0.7216167,-1.1946412,1.2259004,1.1640784,2.2973318,-0.5815948,-0.13554439,-2.0255501,-1.0252112,1.0203372,-0.64741504,3
-0.82499623,-0.39355272,-0.76097095,0.19131628,0.10052397,0.45394742,0.43402034,0.61349976,0.6690006,-1.3635236,0.7000965,1.0028104,0.5151744,0.6927551,-1.8885815,1.9612721,-0.91507125,0.13968413,0.43730557,-0.9470434,0
1.2545489,0.3034553,0.7744664,1.3608168,0.5021427,0.8253255,-0.3353377,-0.48218358,-0.37518635,1.1593179,1.2333771,-0.811255,0.6588522,-0.2204091,0.52461785,-0.43578747,-0.7012543,0.20838073,0.36468586,-0.58805877,1
1.0431845,-0.24862233,-0.51532984,1.8831036,1.3702365,0.54367304,2.2986884,-0.7641162,0.7311353,0.37083718,0.6805785,-0.54616225,2.3673427,-0.36947975,-0.30661348,0.5869874,-0.10994115,0.01341023,0.8088451,1.1909512,2
-1.0385787,-0.5044085,0.68489677,1.5355209,0.8666628,0.19922163,-0.6115776,-0.08072586,-2.1618843,0.15764524,0.37419492,0.92650425,-1.1652027,-0.56151646,0.62279415,-1.6004759,0.48730108,-0.90947145,-0.48285758,-0.758844,2
-0.8919566,-0.43997923,-1.0177797,-0.55014783,-3.4990087,-0.6497178,0.55206305,-1.2524774,0.4058961,0.14329736,-0.5326713,0.90841436,2.0758774,1.0365145,-1.0608412,1.7631817,0.33928242,0.31407866,0.96185166,-1.7345729,0
1.4920256,-0.53457975,-1.226338,-2.6826181,-0.16434631,0.62989736,0.02432401,0.49800068,0.87493694,1.655113,0.4122636,1.2056185,1.307623,-0.3933846,-1.524319,-0.17628121,-2.003777,-0.75704706,-2.023979,0.7668335,3
-0.9161487,1.2161673,-0.39861467,-0.00011845236,0.06145376,-2.067416,0.08983506,-0.15672481,0.5608729,0.1812335,0.5095087,-0.7027333,-0.4656096,-1.8081862,0.9207701,1.7446895,0.39729828,-0.17923503,-0.55502075,2.1452801,1
-1.5845948,-0.9747017,0.27652565,0.6293983,-0.43728396,-0.19895495,0.23180006,-0.9956647,1.5075731,0.20845158,-0.43557784,0.28469506,1.1040412,-0.009287658,-1.5505085,0.8294323,0.27290368,0.49327475,1.0410224,-0.13831306,2
-2.191132,-0.73947144,0.97967345,-0.053724643,0.42528442,-0.17188834,0.17581914,1.6356939,-1.1961762,0.31737646,0.51679575,-1.2830935,2.0516496,-1.7643083,1.6333795,1.0702332,-0.2782198,0.7922487,-0.8340769,0.7158644,1
-0.60393786,-0.87273985,-0.5657438,0.26053783,0.9618803,-2.5938833,-1.0630214,0.38493827,0.4152371,-0.312094,0.9519875,-0.15313807,0.24774374,-1.495955,-1.7297182,0.7559417,0.524946,-1.8570026,1.3855746,-0.39490005,0
1.1564177,0.79477483,-0.83860075,0.89875394,0.0989096,-0.76484215,-0.19705205,-0.7275437,-0.55998516,-0.08337424,-0.16042109,1.1403551,-1.5691891,0.5869557,-1.1461627,0.8599821,0.7229862,-0.21776772,0.30928355,-1.1847792,1
-1.5815876,-3.0862896,-0.1922009,0.17384778,-1.3095059,1.3694052,0.91402924,-1.0542771,0.4778916,-1.1933571,0.69094354,0.32175383,-0.6948479,-0.10420016,1.236023,0.10331489,1.7554809,-0.07254275,0.16327997,1.249976,3
1.0102928,0.6729345,0.18331999,-0.09301403,0.09359655,1.5739669,0.6742419,-0.3549452,0.80936325,-0.9073346,-0.38639432,1.029805,0.5018706,-0.37312675,1.3740257,-0.1736338,1.395235,1.4473119,-0.10167709,-0.24779265,3
-0.30901995,0.408248,-0.28220528,-0.6629793,-0.6136522,-0.7581676,0.59801143,-0.61824393,2.0457494,0.15801686,-0.9510875,1.0920326,0.7317395,0.0104578445,1.1732635,0.90506184,2.1178243,-1.9370155,0.87257093,0.050661262,0
0.52872604,-0.056524172,-0.8955713,1.3751765,-0.8587783,0.63638616,0.5261568,1.6308442,-0.46925035,-1.7288254,-0.045008123,0.8310074,2.030409,-1.4326777,0.73693144,-1.3507974,2.036798,0.32831538,0.68246365,-2.8889215,2
1.222731,0.43894735,-0.97617304,0.4114747,-0.9059277,0.4737774,0.5521089,-0.102037415,0.13497533,-0.5287767,0.8112371,0.4231473,-0.03122104,-0.89400727,-1.1298084,-0.48217845,1.223791,0.67560154,0.79861814,-1.1115489,0
0.6779763,-0.08120111,-0.74344134,0.34600955,-0.5571901,-0.018245632,-1.7123888,1.3580469,-1.9637798,0.17216064,0.222943,-0.9204535,0.3950112,-0.5617628,0.4183136,0.2648675,-0.52761704,0.8082117,0.996509,-0.6719502,1
0.48620015,-0.64305353,0.81127334,-0.45313022,-0.5853462,0.24116512,0.21091269,-0.5089913,-0.18237875,-1.5694594,1.0236547,-0.14550075,0.7923849,0.4619639,0.5272884,0.25182268,1.3876723,-0.55893326,1.8388919,0.05747367,3
0.39528555,1.0708064,-1.0732443,-0.4355777,0.596099,1.1336813,-0.07623034,0.437165,0.6499035,-0.05009756,-0.017347109,-0.4617306,0.77412283,0.6469697,1.9560624,0.736522,0.82607865,0.7670152,-1.6892633,0.43315536,1
0.7286254,1.3825998,-1.0470865,0.27224284,-0.21344922,0.6522283,-0.49969333,-1.1337677,-0.10876632,1.2211065,0.4801708,-0.39324325,1.1504843,0.542915,-0.6455939,0.8343816,0.5739021,0.009598739,-0.5200775,-0.86847234,2
-0.23147632,-0.8923954,-0.4469652,-0.25037816,0.72397774,-0.03895119,0.671039,0.425915,0.030858522,1.9024291,0.8079678,0.14767087,1.5342783,-0.34136713,1.4593875,-0.328512,-1.7261246,-1.0808438,0.13816455,-0.33741555,3
1.0035336,-0.2732234,0.33396792,0.51691824,-0.75629306,-0.6887401,-1.5811994,1.0326492,-0.40131122,-0.63500553,-0.27350572,-0.24064349,-0.20348687,2.8270864,1.6981964,-0.20281237,-0.5264675,0.96978205,1.5341957,-0.25419468,0
1.5169524,-0.53852546,-1.1917824,0.15540467,-0.35026,-0.053415645,-0.9165648,0.49429554,-0.14974593,-0.39948747,1.9848002,0.3794212,0.4670837,-0.6482115,0.57801634,0.8049636,0.83269525,-0.5642877,-0.4145926,0.0076723774,1
0.6170094,-1.0009185,-0.1659915,-0.54312766,-0.13914582,0.6830899,-0.37883925,1.7489662,0.7548192,0.44717962,-1.4663217,1.0988946,-1.6414847,-1.5052392,1.0092272,-0.7429521,0.4071646,-0.4277558,0.07936475,-0.106306806,1
0.73157203,-0.49852452,0.72172165,0.51987433,0.5767169,-0.1852683,-0.88400894,-0.2222138,-1.9135035,1.0973406,-0.41092467,-2.2946677,-0.46668094,0.45469263,-1.1942629,-0.72629535,-1.2668514,0.04750235,-0.8761106,-0.2259635,0
-0.7984187,-0.46134365,-0.8692862,-0.29299766,0.09345937,0.7303063,-0.30248418,1.1815978,-0.3092463,-0.22204405,0.031961896,-0.081043035,-0.75131416,-0.09771713,0.40076125,-0.3577721,-1.2117941,1.823414,0.89710337,-1.5408889,1
-0.20719163,0.4599461,0.35169208,0.5849493,0.89806265,1.1931705,-1.2700346,-0.32107592,-0.93881094,-0.8732439,-1.6902175,-0.23466189,1.1140949,-0.7819218,0.8740098,-0.67120945,-0.96346146,-0.530887,0.25281566,0.59488,3
0.61388606,-1.5491445,-1.6317047,1.2622184,0.53789264,-1.5615907,-1.4326848,0.9002427,-0.10411146,0.64867234,1.3490628,0.28533125,0.555313,0.8209467,-0.34734762,-0.8407465,0.7925673,0.06263669,-0.97200465,0.20215829,1
-1.6519012,-0.20733552,-0.29732278,-0.5892723,0.07674165,-0.38513225,-0.71023923,-0.7782166,-1.6837128,1.3109401,-1.1874633,1.18392,-0.106941305,0.18789348,0.021524841,-0.17818041,0.08355385,-0.5567611,0.96031564,-0.8220485,0
0.21778454,0.6718502,0.80265105,-0.30674344,-0.11607936,-1.4222683,-0.6512191,-0.22076814,0.16819611,-0.81813455,0.47412783,1.6643926,0.5383732,0.61151505,-0.19986038,1.656833,-0.6491012,-0.8719686,0.3813137,-0.51546025,0
-0.11266,1.2227795,1.8000586,0.5599654,-0.15662844,0.8395499,-0.040186774,-0.7617699,0.086458944,0.5740862,-0.998621,-0.355464,-0.3783711,-0.38943747,1.209819,-1.2498478,2.1730318,0.10121851,1.3465003,-1.3279878,3
0.058765315,-0.4400101,-0.9726899,-0.24057034,-1.3998427,-0.85707223,0.37894353,2.352173,0.73637474,0.6223644,0.89373815,0.038774766,0.16020563,0.67779124,-0.8379685,0.5311822,0.24415943,0.49475503,-1.0121254,0.7774274,3
0.6003313,0.4412343,0.7848473,1.0463707,-1.3203709,-0.108383425,2.1217978,-0.7214635,0.43544167,0.5719125,1.192556,-0.45015773,-1.3721356,0.1270031,0.25767663,0.13872015,1.9184158,0.76484716,1.5329549,0.34657037,2
-0.17816202,0.09333834,0.24237046,1.6535666,-0.6862888,-0.6104503,1.3945639,1.6982678,1.2766199,-0.37982067,0.4538847,-1.1267161,-0.41144,-0.7012549,1.4761051,-1.0162317,0.16120887,0.7610829,0.42879665,-1.2938069,1
-0.8700127,-0.37994814,0.1277144,-1.1259022,0.2809934,0.14057863,-0.21858531,0.027518112,-0.53533363,-0.11381174,-0.33976674,0.43641374,0.6545553,-0.08894077,-1.8878157,0.70727134,-0.2408204,1.2188457,0.35179204,1.042081,2
-0.5668119,-2.1501029,-0.106187426,0.8439017,-1.0807271,-0.058442205,1.5224367,0.07414925,0.009605643,-0.041960295,-1.1418813,2.3555255,-0.14036581,-0.367157,-1.5132959,0.3021619,-1.0640143,-0.5058254,-1.1471969,0.100739725,2
1.4613243,1.9489115,0.7703504,0.64131624,0.9064135,-0.74051267,-0.1111992,-0.26831436,1.998902,0.9669614,1.1086209,0.623971,1.2238845,0.09128371,-0.26363125,0.3298794,-1.1898237,-1.4833632,0.7348679,-0.827817,0
2.4046893,-0.8895982,-1.5830032,0.6495871,-1.6567845,1.2231106,0.35080147,-0.7387103,0.34194365,0.25009537,-0.4150166,0.86564523,-0.017645745,1.3725581,0.2521241,-0.2745883,-0.0016885606,0.37585005,0.50147414,-1.8398482,1
0.8236882,1.737011,-1.1758533,-0.44339517,-1.1478751,0.27966684,0.35082954,1.0247998,0.5488119,1.4659561,-0.7302589,0.10767231,1.5479833,1.4961551,-1.0797471,-0.41838297,0.28465298,1.441247,2.3747234,-0.2610529,3
0.8873672,-0.06570676,-0.14349233,0.83601207,0.89402395,-1.4462932,0.19796923,-1.4815769,-0.26929688,0.051236436,-0.3237125,1.618842,-1.7011598,0.28762573,-0.73311067,1.1255702,-1.1978806,-1.5547532,-0.14599143,0.135762,3
-1.4052181,-2.2447135,1.4253354,1.8823427,-1.2718089,-0.68642575,0.5023211,1.531014,-0.35937157,0.22591034,1.1552601,-0.73216707,2.0597603,-0.54820764,1.2169958,-0.5995881,0.09425345,-0.39532366,0.44847158,-0.50271523,1
-0.118063845,1.8032633,-0.3357875,1.2476735,0.43241882,1.0000687,0.8742743,0.923346,-0.57378364,-0.30897576,1.4477103,-0.86174816,-0.45096004,-0.6847019,1.8898246,-1.2221401,-0.12232856,0.77934456,-0.07714183,-0.41581017,3
0.5375633,0.15633714,-0.7015299,-0.45140263,1.8674603,1.174106,-0.8082178,-0.20456058,-1.856926,1.4193624,-0.78163946,-1.342742,-0.6854908,-0.76474106,-0.5065231,0.3935321,0.15073502,-1.2751751,1.24041,0.7850306,3
-2.1459165,0.083597966,0.9424774,1.6709956,1.7004068,-1.1323776,1.4678285,-0.069243245,1.1378309,0.042292688,1.5332578,-0.66399175,0.2461657,-1.4554315,-0.123894945,2.6321568,-0.22629468,0.19009316,-0.41661626,-0.054206554,3
-0.8971621,0.092956975,0.20022303,-0.9500382,-0.0038060162,0.22892423,-0.6086407,0.72076124,-0.016678078,0.18695907,-0.5646755,1.0595397,0.08654393,-2.3518775,0.2477193,-0.20377328,2.1797774,-0.071935646,-0.40394777,0.6221901,1
-0.00018362553,0.24539274,-0.42049298,-0.4639073,1.6894654,-1.2678971,1.5920447,0.25561923,1.4377548,-0.047962517,-0.13561222,-1.0095799,-1.5387149,0.6129693,-0.2934222,-0.82779306,-0.6410437,-0.8018031,2.2047586,-0.0516498,1
0.74734443,0.2535402,0.42002675,-1.0169497,-0.59060574,-1.1854601,1.2394785,1.6802425,1.0336819,0.50196993,0.5686949,0.6094437,0.5233376,-0.5031206,1.8281039,0.14590754,-1.377336,0.9124068,-0.19660199,-0.38464752,3
1.2290187,1.0817243,-0.94088197,0.7457882,1.004043,-0.7737961,-0.27531648,-0.99651265,2.254663,1.0517212,-0.5022217,1.4816537,0.4493818,-1.4311461,0.02194145,1.2380171,1.7312024,1.3556001,1.0145842,-0.85575664,1
-0.973997,0.67721564,-0.00028406119,-1.6307601,0.00054579036,0.83668935,0.11632561,0.06633826,-1.9705534,-0.04474847,1.7350631,0.5269073,0.122673936,-0.5284113,0.7156194,0.49880752,1.7872797,0.7849702,-0.44586372,-1.4678699,2
1.1792327,0.37561345,0.4162319,-1.2669201,0.06791535,0.03532515,-1.7361183,-1.6578338,0.51669174,-2.5711772,-1.7187284,0.53797567,-1.3760203,-0.97590864,-0.8853071,-0.11778897,0.2964851,-0.091779195,-1.924996,0.4766285,2
2.2608716,1.0127655,-0.044293843,-0.48605978,-0.46933702,-2.049619,0.858373,0.39620692,-0.07937866,-0.26388076,1.42965,-0.8815487,1.352031,-0.74947226,-0.48425293,-1.0991855,-0.15740333,0.033455096,1.4438336,-0.514739,2
-0.3033581,0.5596732,1.6954772,-1.2091976,0.65187985,1.596255,-0.14328468,-0.94212455,-0.5544675,-0.8241559,-0.33719373,1.2574835,0.273085,0.7145564,-1.4934287,0.02758057,-1.9555376,1.121391,0.21327633,-0.51848817,0
-0.5820996,0.4137784,-0.8379223,0.63979065,-0.3611527,1.4764333,-0.02406352,-1.3255166,1.2090162,1.3156215,0.46533918,0.28136045,-0.6078363,0.83248013,-1.0302761,-0.35652637,1.1540748,-0.29326677,0.59890705,-0.26485702,3
0.5694784,-0.6563303,0.94489425,1.9723283,0.77708083,0.63106066,-0.020953815,0.7967823,1.2664846,0.12138845,0.09580991,-2.5339828,-0.6705263,-1.5428461,0.38944978,0.057736922,-0.06728998,0.08295842,0.7670685,-0.41628733,2
0.483608,-0.9057546,1.1624663,0.19591814,-0.17097436,-1.3395509,-0.18879068,1.2432547,0.60102534,-1.0357814,0.7559041,-0.2841435,-1.2345319,-0.66136456,-0.35516456,0.55047077,2.0764549,0.4942737,-0.7634703,0.15240073,2
0.5942797,-0.51328975,0.43958607,-0.6550495,1.1844659,0.94169617,-0.24887472,-0.60480994,1.675029,0.09787612,1.9094442,-1.4203489,-0.41318166,1.0394014,0.58276427,0.61294,1.0246606,-0.70641017,-2.0059779,0.7110283,0
1.283532,0.22348815,0.047121532,-0.4685042,0.9361689,-0.2971373,1.2486622,0.7287757,-1.2206213,0.15001039,-0.254474,-0.59037834,2.498278,0.29074106,-1.4392433,2.003517,0.8218364,-0.15473534,0.6782945,-0.68745434,2
0.114700824,0.5701939,1.7435029,-0.1503813,-1.5521154,1.8431578,0.5080925,-0.34947383,1.4411901,-0.6687749,0.4271706,0.4061873,0.51608217,-1.1714507,-0.84447104,0.5303934,-0.71794647,1.8471028,0.2775333,0.054727707,0
1.0217019,-1.2560655,-0.08610795,0.28739882,0.3152804,0.19464593,-0.31443182,-1.3126493,0.25113696,-0.57010025,1.3966393,-0.15327904,-0.74950576,-0.32116115,0.24651082,0.3429911,0.6759864,0.35340756,-0.79057574,-2.159638,2
1.3408802,0.44599247,0.2805009,-1.4257636,-0.17565468,-0.86083674,-2.5483518,0.24466021,-2.1556356,-0.5293112,-0.24453649,0.9798662,0.8562945,0.38378766,0.19149277,-0.42312774,-1.0535158,-0.36883816,0.5420693,0.0825292,2
-2.3341556,1.187228,0.1159158,0.017211828,0.13742541,0.60075015,-1.6979212,-0.9054312,-0.44240433,0.6342454,0.11680471,-0.62036353,-0.220864,-1.3928205,0.5721062,-1.5420958,0.67574453,-0.05513901,1.2010962,0.25995928,0
-1.4431136,-0.71391934,1.2650458,0.42888963,0.20383936,0.16053148,1.1148357,-1.6524739,-0.40669623,-0.30903104,0.37543088,-0.2842079,-0.12919752,-0.14532484,0.17645054,1.0320581,-0.2830362,-1.6446352,0.620831,-0.32744077,0
2.336897,-0.10531929,0.228508,0.7248221,1.894449,0.13976859,-2.00101,-1.0061456,-1.4259714,-1.2974012,-1.3645701,-0.33726183,1.2864676,-0.15223846,-0.21923216,0.22685045,-0.2688416,1.5192355,0.8653049,-1.4414446,2
-0.04714007,-0.19159466,-2.2071207,-0.94011915,0.85940033,-0.88874537,1.4958608,0.6482752,-0.07643555,-0.16190815,0.8560986,0.09525499,0.17382398,0.40636307,1.326543,0.9734813,0.06333247,0.46702158,0.92270803,-0.6114721,3
0.12931825,1.0803672,0.7260031,-1.2014308,0.5574235,-0.44607118,-1.9538101,1.3040017,0.55962455,2.3170373,0.7456068,-1.8204873,-0.11031589,-1.8891479,-0.45764977,0.5132123,0.5931385,-1.0783031,-2.0201528,0.62596405,2
1.0944778,-2.2492177,-1.5794556,-0.3750399,-0.78023845,0.45008838,1.763355,-0.13443701,1.9454392,0.37535566,0.10528059,0.34550434,0.66119224,-0.5691742,1.2255327,-0.36578238,0.17428875,0.2764631,1.0008761,-1.0441726,2
1.1001799,-0.46600047,1.6447142,0.6965908,-0.551618,0.7669619,-2.316617,-0.14619324,-0.17495303,0.48176265,1.8439723,2.0769358,0.18697883,1.840724,-0.5040615,-0.050196014,0.41592988,0.58369786,-0.28396958,0.62840873,1
0.45284235,0.84362566,-0.9656067,0.87847424,-0.96831703,-1.3239336,-1.8285341,0.10065239,1.480647,-0.070245914,-1.8328311,0.29847097,0.7548665,1.2928462,0.09929306,-0.58207077,-0.9184931,0.5403073,-0.84520966,-0.47912422,0
0.5681123,-0.2912335,0.3373468,0.48292068,0.568513,0.7937367,0.6969132,1.3214968,0.09676857,0.55132043,-2.0972886,0.7305329,0.6701198,0.92433405,0.5249163,1.2881486,0.01898948,1.3840286,-1.8530204,0.34761697,3
-1.1181289,-1.8683941,-0.5978377,0.1456197,-0.23287208,-0.12633055,-1.5895852,0.58821124,1.1729681,-0.27699718,-0.10911219,1.6081219,-0.5672706,1.8061668,0.5485698,-0.4067852,-0.27127808,0.15213242,-1.2426494,-0.4663621,0
-0.91949034,-1.0166152,-0.14691414,-0.59293556,0.07304527,0.43045333,-0.14430586,-0.67241204,1.4179584,-0.5307951,-1.9751897,1.2148286,-0.6760885,0.22947443,-0.6418819,-2.3567646,0.8834188,-0.07366338,0.38095623,-1.4508637,3
1.8802029,-1.199221,1.1264464,-0.98839295,1.3662242,-1.0952271,-1.1252518,-0.23069526,0.27224073,-1.3377593,-0.7919881,-0.32371336,-0.2528127,0.8071829,-2.3204057,0.16382572,-0.20132804,1.2145573,0.9470619,0.30556005,0
0.31282753,-1.6170382,0.20378676,-0.117381774,-0.71545774,1.2937098,-1.4223192,-2.1822057,-0.43065283,1.082996,-1.537627,0.6551142,0.7157051,0.99562013,-0.48514858,0.19753282,-0.011179857,-1.6011673,-0.36339793,0.26440132,3
0.020630926,0.027039012,-0.721493,0.65595484,-0.7607057,0.52238435,0.33560503,-0.040666003,0.7462238,-0.41393054,0.6861442,0.14249626,-0.04553182,0.20562835,1.5732032,1.2006516,0.07047253,-1.1001205,-0.566352,-0.9645759,1
-0.3800072,-0.43643117,-0.5195901,0.54297805,-0.32438508,-0.015742457,0.83447057,0.103926145,0.6915209,0.47325718,1.9195409,-0.13304825,-0.7762458,1.2762429,0.5699353,0.47577366,-1.8144289,-0.21686688,-0.19244806,-0.078718014,0
0.3179829,-0.3650035,-0.08905515,0.7865982,-0.63982666,0.4060155,0.33523044,0.21214259,-1.2444314,0.24225946,-1.3633212,-0.52570015,-0.21307248,0.78137887,0.4718425,1.5316095,-0.9405524,0.97989583,0.5259089,1.7016096,2
